CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
79.61,0,0.05,0,0.85,0,0,0,80.51,80.45,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,4,3,0,0,0,31380324,23845712,27328708,16379900,88,0.36,0.683,30.126,0.026,-1,-1,1,0.683,0,0,0,39809,1933,0,81,16,0,1930,18,944,7.28,1.96,0,cpustress
79.57,0,0.05,0,0.8,0,0,0,80.42,84.58,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.05,1,1,0,0,0,31380324,23843672,27326672,16379900,88,0.312,0.684,45.599,0.033,-1,-1,1,0.684,0,0,0,39399,1901,0,81,16,0,1803,16,941,7.28,1.96,0,cpustress
79.6,0,0.15,0,0.6,0,0,0,80.35,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.57,6,8,0,0,0,31380324,23844412,27327412,16379900,508,0.184,0.684,43.23,0.02,-1,-1,1,0.684,0,0,0,39840,1690,0,80,16,1,1690,16,941,7.98,2.2,0,cpustress
79.82,0,0.1,0,0.65,0,0,0,80.57,80.55,0,0,0,0,0,0,0,0,0,0,0,0,5.14,1.19,8,9,0.04,0,0,31380324,23847200,27330212,16379900,512,0.508,0.685,36.665,0.063,-1,-1,1,0.685,0,0,0,39563,2237,0,81,16,7,2191,16,941,7.98,2.2,0,cpustress
79.57,0,0.1,0,0.7,0,0,0,80.37,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380324,23839396,27322412,16379900,516,0.174,0.684,58.446,0.023,-1,-1,1,0.684,0,0,0,39941,1650,0,81,16,0,1650,17,944,7.98,2.2,0,cpustress
79.51,0,0.1,0.05,0.8,0,0,0,80.41,80.4,0,54,0,0.65,0,0,0,12.42,0,2.69,1.6,0.13,0.1,0.13,2,2,0,0,0,31380324,23841340,27324368,16379900,4,0.232,0.684,40.631,0.015,-1,-1,1,0.684,0,0,671,39872,1880,0,80,16,0,1843,16,941,7.98,2.2,0,cpustress
79.52,0,0.05,0,0.65,0,0,0,80.22,89.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31380324,23844232,27327256,16379900,12,0.172,0.683,33.489,0.015,-1,-1,1,0.683,0,0,0,39393,1570,0,80,16,0,1546,16,944,8.7,2.44,0,cpustress
79.73,0,0.15,0,0.7,0,0,0,80.58,80.55,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,4,3,0,0,0,31380324,23846572,27329596,16379900,12,0.394,0.685,44.216,0.042,-1,-1,1,0.685,0,0,0,39791,2186,0,81,16,4,2145,16,944,8.7,2.44,0,cpustress
79.55,0,0.1,0,0.7,0,0,0,80.35,84.58,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,31380324,23839716,27322728,16379900,16,0.238,0.684,32.44,0.016,-1,-1,1,0.684,0,0,0,39525,1641,0,80,16,0,1549,16,941,8.7,2.44,0,cpustress
79.58,0,0.05,0,0.75,0,0,0,80.38,84.47,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,23844552,27327572,16379900,16,0.154,0.684,40.424,0.015,-1,-1,1,0.684,0,0,0,39733,1607,0,80,16,1,1609,16,940,9.29,2.67,0,cpustress
