CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
8.92,0,1.25,0,3.24,0.05,0,0,13.46,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.26,4,4,0,0,0,31380324,13947648,17524756,16379900,384,14.6,3.816,43.351,2.736,-1,-1,1,3.816,0,0,0,39526,1790,0,13,2,0,1764,2,1148,1.47,0.63,0,memory stress
7.5,0,2.7,0,2.95,0.15,0,0,13.3,13.95,0,0,0,0,0,0,0,0,0,0,0,0,4.74,1.41,8,12,0.04,0,0,31380324,18964308,22541432,16379900,392,19.82,2.573,50.46,5.301,-1,-1,1,2.573,0,0,0,38418,1518,0,13,4,0,1525,2,1147,1.47,0.63,0,memory stress
8.9,0,1.3,0,3.05,0,0,0,13.25,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,16392316,19969440,16379900,392,13.252,2.423,62.148,3.881,-1,-1,1,2.423,0,0,0,38092,1507,0,13,2,0,1431,2,1143,1.47,0.63,0,memory stress
10.04,0,0.2,0,2.66,0.05,0,0,12.95,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,12499768,16076892,16379900,396,9.242,3.246,49.156,1.891,-1,-1,1,3.246,0,0,0,38158,2154,0,13,2,6,2153,2,1143,1.51,0.65,0,memory stress
9.85,0,0.45,0,2.85,0.05,0,0,13.2,13.19,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.19,3,3,0,0,0,31380324,12337860,15914976,16379900,400,7.448,3.643,51.287,1.443,-1,-1,1,3.643,0,0,0,38042,1615,0,13,2,0,1547,2,1143,1.51,0.65,0,memory stress
8.54,0,1.75,0,3,0.05,0,0,13.34,14.82,0,8,0,0.03,0,0,0,4,0,1.25,1.3,0.01,6.18,5.93,8,11,0.05,0,0,31380324,15468056,19045176,16379900,400,24.886,2.053,77.451,8.488,-1,-1,1,2.053,0,0,32,38531,2923,0,14,2,6,2888,3,1144,1.51,0.65,0,memory stress
8.14,0,2.2,0,2.9,0.1,0,0,13.34,13.34,0,0,0,0,0,0,0,0,0,0,0,0,1.21,10.61,17,21,0.09,0,0,31380324,16242524,19819628,16379900,472,39.786,0.997,84.612,28.73,-1,-1,1,0.997,0,0,0,37829,2357,0,13,2,0,2354,2,1143,1.51,0.65,0,memory stress
10.28,0,0.25,0.25,2.85,0,0,0,13.38,14.2,0,32,0,0.11,0,0,0,3.62,0,2.31,4.9,0.06,8.48,6.63,16,20,0.07,0,0,31380324,11008984,14586088,16379900,500,39.388,0.997,92.128,27.993,-1,-1,1,0.997,1,0,127,38048,3145,0,13,2,6,3088,4,1146,1.55,0.67,0,memory stress
10.01,0,0.05,0,2.95,0.15,0,0,13.16,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.19,1,3,0,0,0,31380324,11004816,14581908,16379900,532,38.958,0.978,93.249,28.753,-1,-1,1,0.978,0,0,0,38588,1427,0,13,2,0,1400,2,1143,1.55,0.67,0,memory stress
9.98,0,0.1,0,2.91,0.05,0,0,13.04,12.96,0,44,0,0.41,0,8.33,0,9.55,0,3.3,1.5,0.13,5.38,1.82,15,17,0.04,0,0,31380324,11004800,14581892,16379900,532,39.264,0.981,93.211,28.76,-1,-1,1,0.981,0,0,420,38396,1955,0,13,2,0,1869,2,1143,1.55,0.67,0,memory stress
10.05,0,0.1,0,2.9,0.1,0,0,13.15,13.84,0,0,0,0,0,100,0,0,0,0,0.1,0,0.1,0.3,2,5,0,0,0,31380324,11007952,14585044,16379900,540,38.826,0.978,93.171,28.856,-1,-1,1,0.978,1,0,340,38111,1577,0,13,2,1,1526,2,1143,1.55,0.67,0,memory stress
