CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
0.55,0,0.25,0,3.3,0.2,0,0,4.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,122342.16,122342.16,4525,4525,0,0,0,31380316,18540096,22175132,16379900,0,0,0.785,19.859,5.352,-1,-1,1,0.785,0,0,0,38586,9003,0,5,0,21,8979,1,1689,0.42,0.73,0,net stress
0.55,0,0.3,0,3.45,0.15,0,0,4.45,4.44,0,0,0,0,0,0,0,0,0,0,0,0,122223.91,122223.91,4717,4717,0,0,0,31380316,18541664,22176700,16379900,4,0,0.691,14.861,4.208,-1,-1,1,0.691,0,0,0,38983,8799,0,4,1,9,8704,1,1690,0.42,0.73,0,net stress
0.75,0,0.3,0.1,3.41,0.05,0,0,4.51,4.51,0,21,0,0.2,0,0,0,9.98,0,2.33,4.1,0.04,122351.76,122351.76,4714,4714,0,0,0,31380316,18552420,22187456,16379900,12,0,0.775,24,5.866,-1,-1,1,0.775,0,0,209,38716,10462,0,5,0,6,10463,0,1687,0.42,0.73,0,net stress
0.55,0,0.3,0.1,3.4,0.25,0,0,4.5,4.49,0,25,0,0.11,0,0,0,4.48,0,1.56,4.3,0.03,122361.3,122361.3,4771,4771,0,0,0,31380316,18548028,22183032,16379900,16,0,0.736,20.962,5.883,-1,-1,1,0.736,0,0,112,38354,10100,0,5,3,0,10095,1,1687,0.39,0.72,0,net stress
0.5,0,0.35,0,3.3,0.35,0,0,4.5,4.5,0,11,0,0.04,0,0,0,4,0,6.45,0.9,0.06,122350.22,122350.22,4685,4685,0,0,0,31380316,18547276,22182280,16379900,32,0,0.75,18.853,4.882,-1,-1,1,0.75,0,0,44,39274,9961,0,5,1,21,9924,0,1692,0.39,0.72,0,net stress
0.5,0,0.4,0,3.4,0.15,0,0,4.45,4.44,0,0,0,0,0,0,0,0,0,0,0,0,122201.15,122201.15,4268,4268,0,0,0,31380316,18547788,22182792,16379900,0,0,0.726,15.329,3.863,-1,-1,1,0.726,0,0,0,38648,8769,0,4,0,0,8764,1,1690,0.39,0.72,0,net stress
0.65,0,0.15,0,3.51,0.25,0,0,4.56,4.55,0,0,0,0,0,0,0,0,0,0,0,0,122341.34,122341.34,4508,4508,0,0,0,31380316,18549228,22184232,16379900,364,0,0.752,23.507,5.876,-1,-1,1,0.752,0,0,0,38470,9915,0,5,0,6,9837,0,1687,0.39,0.72,0,net stress
0.5,0,0.25,0,3.35,0.15,0,0,4.25,4.24,0,0,0,0,0,0,0,0,0,0,0,0,122328.4,122328.4,4254,4254,0,0,0,31380316,18550720,22185744,16379900,368,0,0.728,14.455,3.589,-1,-1,1,0.728,0,0,0,38521,9344,0,4,0,0,9330,0,1687,0.36,0.71,0,net stress
0.6,0,0.25,0,3.16,0.1,0,0,4.11,4.11,0,0,0,0,0,0,0,0,0,0,0,0,122224.47,122224.47,4728,4728,0,0,0,31380316,18552664,22187696,16379900,376,0,0.733,18.133,4.909,-1,-1,1,0.733,0,0,0,39248,9440,0,5,0,21,9389,0,1693,0.36,0.71,0,net stress
0.45,0,0.2,0.05,3.21,0.2,0,0,4.06,4.05,0,12,0,0.38,0,7.69,0,32.67,0,2.92,1,0.03,122220.7,122220.7,4648,4648,0,0,0,31380316,18549448,22184520,16379900,392,0,0.77,14.303,3.598,-1,-1,1,0.77,0,0,392,38742,8835,0,4,0,0,8800,0,1691,0.36,0.71,0,net stress
0.55,0,0.2,0,3.31,0.3,0,0,4.36,4.37,0,0,0,0,0,0,0,0,0,0,0,0,122344.59,122344.59,4534,4534,0,0,0,31380316,18551256,22186352,16379900,8,0,0.728,23.493,6.599,-1,-1,1,0.728,0,0,0,38011,10609,0,5,0,7,10609,1,1692,0.36,0.71,0,net stress
0.5,0,0.25,0.05,3.21,0.1,0,0,4.06,4.05,0,4,0,0.02,0,0,0,5,0,6,1.6,0.02,122232.71,122232.71,4729,4729,0,0,0,31380316,18548236,22183316,16379900,16,0,0.782,14.296,3.405,-1,-1,1,0.782,0,0,20,39664,8920,0,4,3,0,8904,0,1696,0.41,0.71,0,net stress
0.55,0,0.45,0,3.16,0.2,0,0,4.36,4.36,0,0,0,0,0,0,0,0,0,0,0,0,122352.14,122352.14,4718,4718,0,0,0,31380316,18549352,22184428,16379900,28,0,0.729,16.64,4.628,-1,-1,1,0.729,0,0,0,37802,9506,0,5,2,21,9462,0,1693,0.41,0.71,0,net stress
0.7,0,0.2,0.05,3.36,0.15,0,0,4.41,4.41,0,7,0,0.04,0,12.5,0,5.14,0,5,0.9,0.03,122353.37,122353.37,4741,4741,0,0,0,31380316,18548492,22183548,16379900,36,0,0.712,14.857,4.203,-1,-1,1,0.712,0,0,36,38007,8705,0,5,1,0,8704,0,1691,0.41,0.71,0,net stress
0.6,0,0.15,0,3.47,0.15,0,0,4.37,4.36,0,0,0,0,0,0,0,0,0,0,0,0,122351.71,122351.71,4704,4704,0,0,0,31380316,18549328,22184384,16379900,0,0,0.729,24.609,5.958,-1,-1,1,0.729,0,0,0,38804,10657,0,5,1,6,10645,1,1691,0.41,0.71,0,net stress
0.45,0,0.35,0,3.3,0.35,0,0,4.45,4.45,0,0,0,0,0,0,0,0,0,0,0,0,122417.51,122417.51,4744,4744,0,0,0,31380316,18548460,22183516,16379900,16,0,0.757,14.77,3.789,-1,-1,1,0.757,0,0,0,39742,8997,0,4,0,0,9004,1,1696,0.45,0.72,0,net stress
0.5,0,0.25,0,3.22,0.15,0,0,4.12,4.12,0,0,0,0,0,0,0,0,0,0,0,0,122351.96,122351.96,4718,4718,0,0,0,31380316,18549248,22184304,16379900,20,0,0.726,16.306,4.397,-1,-1,1,0.726,0,0,0,38786,10226,0,5,1,12,10178,2,1691,0.45,0.72,0,net stress
0.7,0,0.8,0,3.4,0.3,0,0,5.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,122339.62,122339.62,4475,4475,0,0,0,31380316,18548572,22183624,16379900,40,0,0.894,33.102,6.423,-1,-1,1,0.894,0,0,0,39845,9764,0,5,1,0,9662,1,1693,0.45,0.72,0,net stress
0.65,0,0.25,0.05,3.26,0.25,0,0,4.41,4.4,0,12,0,0.05,0,7.69,0,4.33,0,2.92,1,0.03,122329.32,122329.32,4272,4272,0,0,0,31380316,18529580,22164632,16379900,52,0,0.769,21.17,6.253,-1,-1,1,0.769,0,0,52,38487,9205,0,5,0,6,9204,2,1691,0.45,0.72,0,net stress
0.45,0,0.45,0,3.61,0.05,0,0,4.56,4.55,0,0,0,0,0,0,0,0,0,0,0,0,122224.73,122224.73,4733,4733,0,0,0,31380316,18525400,22160452,16379900,4,0,0.741,21.544,4.727,-1,-1,1,0.741,0,0,0,39264,10259,0,4,1,0,10248,0,1690,0.5,0.72,0,net stress
0.65,0,0.25,0,3.35,0.3,0,0,4.55,4.54,0,0,0,0,0,0,0,0,0,0,0,0,122347.7,122347.7,4634,4634,0,0,0,31380316,18525340,22160396,16379900,812,0,0.75,15.553,3.692,-1,-1,1,0.75,0,0,0,38770,10086,0,5,1,9,10050,0,1689,0.5,0.72,0,net stress
0.35,0,0.3,0.05,3.45,0.2,0,0,4.3,4.29,0,20,0,0.13,0,0,0,6.58,0,1.2,2.4,0.02,122215.43,122215.43,4538,4538,0,0,0,31380316,18526124,22161180,16379900,812,0,0.745,14.727,4.024,-1,-1,1,0.745,0,0,132,38355,9027,0,5,0,1,9020,0,1689,0.5,0.72,0,net stress
1.75,0,0.7,0.05,3.1,0.2,0,0,5.75,5.73,0,57,0,1.13,0,0,0,20.27,0,1.21,5.3,0.06,122352.46,122352.46,4720,4720,0,0,0,31380316,18527392,22162448,16379900,812,0,1.084,29.953,5.551,-1,-1,1,1.084,0,0,1155,40585,15605,0,6,1,11,15656,3,1696,0.5,0.72,0,net stress
0.4,0,0.3,0,3.66,0.2,0,0,4.56,4.54,0,0,0,0,0,0,0,0,0,0,0,0,122352.77,122352.77,4713,4713,0,0,0,31380316,18516356,22151428,16379900,20,0,0.712,20.123,4.039,-1,-1,1,0.712,0,0,0,39130,9659,0,4,3,0,9637,0,1696,0.54,0.73,0,net stress
0.55,0,0.25,0,3.31,0.25,0,0,4.36,4.36,0,0,0,0,0,0,0,0,0,0,0,0,122328.73,122328.73,4226,4226,0,0,0,31380316,18518420,22153492,16379900,112,0,0.837,18.134,4.38,-1,-1,1,0.837,0,0,0,39397,10731,0,5,1,9,10662,2,1696,0.54,0.73,0,net stress
0.4,0,0.3,0,3.31,0.05,0,0,4.06,4.06,0,0,0,0,0,0,0,0,0,0,0,0,122351.15,122351.15,4702,4702,0,0,0,31380316,18511432,22146576,16379900,136,0,0.781,14.133,3.371,-1,-1,1,0.781,0,0,0,37853,9031,0,5,0,0,8982,2,1696,0.54,0.73,0,net stress
