CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
10.34,0,0.25,0,2.86,0.15,0,0,13.6,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,10050288,13686016,16379900,28,0,5.255,49.094,1.459,-1,-1,1,5.255,0,0,0,38064,6190,0,14,2,1,6157,2,1691,1.24,0.73,0,memory stress
8.13,0,5.12,0.05,2.41,0.15,0,0,15.81,16.5,0,21,0,0.08,0,0,0,3.95,0,2.43,4.1,0.04,4.74,1.29,8,10,0.04,0,0,31380316,10053516,13689248,16379900,32,0,1.947,70.049,8.863,-1,-1,1,1.947,0,0,83,40366,17269,0,16,2,3,17237,4,1694,1.24,0.73,0,memory stress
9.14,0,2.35,0,2.65,0.3,0,0,14.44,15.14,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,2,2,0,0,0,31380316,10360704,13996404,16379900,40,0,3.201,77.081,5.502,-1,-1,1,3.201,0,0,0,39042,10695,0,14,2,6,10667,2,1691,1.24,0.73,0,memory stress
9.82,0,0.9,0.05,3.01,0.15,0,0,13.88,14.58,0,46,0,0.46,0,8,0,10.22,0,3.13,1.5,0.13,0.56,2.93,7,7,0.02,0,0,31380316,13069868,16705568,16379900,40,0,4.263,60.038,2.32,-1,-1,1,4.263,0,0,470,37975,4929,0,14,2,0,4927,4,1694,1.3,0.75,0,memory stress
6.37,0,4.21,0,2.96,0.1,0,0,13.64,13.66,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,10042428,13678128,16379900,40,0,2.526,75.732,5.595,-1,-1,1,2.526,0,0,0,37942,4812,0,13,3,1,4802,2,1691,1.3,0.75,0,memory stress
7.4,0,3.25,0,3.1,0.15,0,0,13.9,14.62,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,10164456,13800156,16379900,40,0,2.472,42.721,3.253,-1,-1,1,2.472,0,0,0,39317,4876,0,13,3,0,4874,3,1694,1.3,0.75,0,memory stress
9.02,0,1.9,0,3.01,0.05,0,0,13.98,14.64,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.36,4,4,0,0,0,31380316,14522944,18158644,16379900,44,0,2.513,64.427,4.342,-1,-1,1,2.513,0,0,0,37903,5642,0,14,4,6,5609,4,1692,1.3,0.75,0,memory stress
10.24,0,0.45,0,3.05,0.15,0,0,13.89,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.13,3,2,0,0,0,31380316,10058148,13693848,16379900,60,0,2.754,47.339,2.282,-1,-1,1,2.754,0,0,0,39486,5239,0,13,3,0,5233,5,1694,1.36,0.77,0,memory stress
10.35,0,0.25,0,2.75,0.3,0,0,13.65,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,10059596,13695296,16379900,60,0,3.943,47.441,1.311,-1,-1,1,3.943,0,0,0,37249,4896,0,13,3,0,4859,3,1692,1.36,0.77,0,memory stress
5.8,0,5.05,0,2.95,0.2,0,0,14,14.78,0,0,0,0,0,0,0,0,0,0,0,0,4.56,1.41,9,12,0.04,0,0,31380316,17816560,21452260,16379900,64,0,1.237,77.148,12.464,-1,-1,1,1.237,0,0,0,38498,5115,0,14,2,0,5083,5,1691,1.36,0.77,0,memory stress
