CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
0.3,0,0.1,0,3.74,0.15,0,0,4.29,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1222891.49,1222891.49,42439,42439,0,0,0,31380324,23613956,27152008,16379900,76,0.204,0.779,2.783,1.212,-1,-1,1,0.779,0,0,0,39233,17664,0,4,0,0,17564,0,930,0.34,0.22,0,net stress
0.25,0,0.25,0,3.63,0.15,0,0,4.28,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1223013.95,1223013.95,42330,42330,0,0,0,31380324,23614516,27152568,16379900,76,0.262,0.806,3.091,1.294,-1,-1,1,0.806,0,0,0,36321,18369,0,4,0,22,18340,2,932,0.34,0.22,0,net stress
0.51,0,0.3,0,3.39,0.1,0,0,4.3,4.31,0,0,0,0,0,0,0,0,0,0,0,0,1222491.49,1222491.49,34493,34493,0,0,0,31380324,23612508,27150564,16379900,76,0.314,0.739,5.68,2.612,-1,-1,1,0.739,0,0,0,36633,8134,0,4,0,22,8088,0,930,0.39,0.23,0,net stress
0.2,0,0.2,0,3.74,0.25,0,0,4.39,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1222562.83,1222562.83,43518,43518,0,0,0,31380324,23612132,27150192,16379900,80,0.372,0.694,13.33,1.286,-1,-1,1,0.694,0,0,0,38167,23619,0,4,2,2,23603,0,934,0.39,0.23,0,net stress
0.3,0,0.05,0,3.69,0.15,0,0,4.19,4.21,0,0,0,0,0,0,0,0,0,0,0,0,1222345.36,1222345.36,34205,34205,0,0,0,31380324,23612656,27150716,16379900,88,0.188,0.724,3.13,1.407,-1,-1,1,0.724,0,0,0,36441,7135,0,4,0,1,7004,1,932,0.39,0.23,0,net stress
0.3,0,0.2,0,3.76,0.2,0,0,4.46,4.48,0,3,0,0.02,0,0,0,6.67,0,9,0.9,0.02,1222844.57,1222844.57,41515,41515,0,0,0,31380324,23610456,27148516,16379900,88,0.326,0.741,13.434,1.469,-1,-1,1,0.741,0,0,20,36800,19470,0,4,1,28,19505,0,932,0.39,0.23,0,net stress
0.3,0,0.2,0,3.65,0.2,0,0,4.35,4.37,0,0,0,0,0,0,0,0,0,0,0,0,1222859.73,1222859.73,44325,44325,0,0,0,31380324,23611352,27149412,16379900,68,0.398,0.699,7.944,1.605,-1,-1,1,0.699,0,0,0,38017,25804,0,4,0,22,25732,1,933,0.36,0.22,0,net stress
0.46,0,0.2,0,3.55,0.2,0,0,4.41,4.44,0,0,0,0,0,0,0,0,0,0,0,0,1223096.9,1223096.9,46484,46484,0,0,0,31380324,23610740,27148820,16379900,80,0.288,0.738,3.752,1.381,-1,-1,1,0.738,0,0,0,37011,36905,0,4,0,0,36858,0,930,0.36,0.22,0,net stress
0.3,0,0.1,0,3.73,0.15,0,0,4.28,4.31,0,0,0,0,0,0,0,0,0,0,0,0,1222872.8,1222872.8,42071,42071,0,0,0,31380324,23610584,27148668,16379900,80,0.218,0.777,3.573,1.336,-1,-1,1,0.777,0,0,0,37203,19467,0,4,1,0,19379,1,932,0.36,0.22,0,net stress
0.35,0,0.3,0.05,3.6,0.25,0,0,4.5,4.52,0,6,0,0.04,0,14.29,0,7.33,0,5.83,0.9,0.03,1222971.37,1222971.37,44012,44012,0,0,0,31380324,23611508,27149592,16379900,80,0.348,0.787,10.168,2.115,-1,-1,1,0.787,0,0,44,37261,24219,0,4,0,28,24109,0,932,0.36,0.22,0,net stress
0.46,0,0.1,0,3.7,0.3,0,0,4.56,4.59,0,0,0,0,0,0,0,0,0,0,0,0,1223124.83,1223124.83,47028,47028,0,0,0,31380324,23607136,27144836,16379900,36,0.362,0.72,3.597,1.411,-1,-1,1,0.72,0,0,0,37630,40687,0,4,1,22,40693,3,935,0.33,0.22,0,net stress
0.35,0,0.15,0,3.59,0.2,0,0,4.29,4.31,0,0,0,0,0,0,0,0,0,0,0,0,1222797.32,1222797.32,40582,40582,0,0,0,31380324,23606992,27145076,16379900,40,0.152,0.713,3.332,1.478,-1,-1,1,0.713,0,0,0,36752,15758,0,4,0,0,15738,0,933,0.33,0.22,0,net stress
0.2,0,0.1,0,3.76,0.15,0,0,4.21,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1223249.73,1223249.73,46973,46973,0,0,0,31380324,23608912,27147000,16379900,44,0.224,0.758,3.046,1.164,-1,-1,1,0.758,0,0,0,36617,40150,0,4,0,0,40114,1,933,0.33,0.22,0,net stress
0.35,0,0.25,0,3.64,0.2,0,0,4.44,4.47,0,3,0,0.02,0,0,0,5.33,0,9,0.9,0.02,1222198.44,1222198.44,41380,41380,0,0,0,31380324,23610920,27149008,16379900,44,0.486,0.802,5.225,1.821,-1,-1,1,0.802,0,0,16,38149,18052,0,4,1,28,18047,0,935,0.31,0.22,0,net stress
