CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
0.25,0.0,0.2,0.0,3.66,0.2,0.0,0.0,4.31,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223794.95,1223794.95,43717.0,43717.0,0.0,0.0,0.0,31380324.0,23612044.0,27150244.0,16379900.0,40.0,0.211,0.724,4.5,1.892,-1.0,-1.0,1.0,0.724,0.0,0.0,0.0,37493.0,20220.0,0.0,4.0,0.0,22.0,20036.0,2.0,933.0,0.38,0.24,0.0
0.3,0.0,0.25,0.0,3.55,0.25,0.0,0.0,4.35,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222635.38,1222635.38,39907.0,39907.0,0.0,0.0,0.0,31380324.0,23609588.0,27147804.0,16379900.0,40.0,0.127,0.704,4.784,2.139,-1.0,-1.0,1.0,0.704,0.0,0.0,0.0,38006.0,16258.0,0.0,4.0,1.0,22.0,16269.0,0.0,930.0,0.43,0.26,0.0
0.25,0.0,0.25,0.0,3.84,0.2,0.0,0.0,4.54,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223120.87,1223120.87,46955.0,46955.0,0.0,0.0,0.0,31380324.0,23610508.0,27148748.0,16379900.0,60.0,0.097,0.71,14.378,1.397,-1.0,-1.0,1.0,0.71,0.0,0.0,0.0,37692.0,30715.0,0.0,4.0,1.0,0.0,30661.0,2.0,932.0,0.43,0.26,0.0
0.25,0.0,0.15,0.0,3.69,0.1,0.0,0.0,4.19,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222655.5,1222655.5,37789.0,37789.0,0.0,0.0,0.0,31380324.0,23610720.0,27148960.0,16379900.0,60.0,0.109,0.759,3.109,1.363,-1.0,-1.0,1.0,0.759,0.0,0.0,0.0,37934.0,11408.0,0.0,4.0,2.0,0.0,11431.0,3.0,928.0,0.43,0.26,0.0
0.2,0.0,0.2,0.0,3.69,0.1,0.0,0.0,4.19,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222622.27,1222622.27,37136.0,37136.0,0.0,0.0,0.0,31380324.0,23611592.0,27150600.0,16379900.0,60.0,0.17,0.712,4.721,1.365,-1.0,-1.0,1.0,0.712,0.0,0.0,0.0,37227.0,11652.0,0.0,4.0,0.0,23.0,11655.0,0.0,930.0,0.43,0.26,0.0
0.2,0.0,0.1,0.0,3.67,0.36,0.0,0.0,4.33,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223075.82,1223075.82,46069.0,46069.0,0.0,0.0,0.0,31380324.0,23609144.0,27147384.0,16379900.0,60.0,0.217,0.684,21.448,1.286,-1.0,-1.0,1.0,0.684,0.0,0.0,0.0,38062.0,31525.0,0.0,4.0,2.0,22.0,31537.0,0.0,928.0,0.48,0.27,0.0
0.41,0.0,0.2,0.0,3.75,0.25,0.0,0.0,4.61,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223041.14,1223041.14,45386.0,45386.0,0.0,0.0,0.0,31380324.0,23610660.0,27148900.0,16379900.0,64.0,0.086,0.697,27.942,1.283,-1.0,-1.0,1.0,0.697,0.0,0.0,0.0,37852.0,27118.0,0.0,4.0,1.0,3.0,27093.0,0.0,928.0,0.48,0.27,0.0
0.15,0.0,0.2,0.0,3.65,0.2,0.0,0.0,4.2,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222979.31,1222979.31,46689.0,46689.0,0.0,0.0,0.0,31380324.0,23611796.0,27150036.0,16379900.0,64.0,0.115,0.698,6.193,1.113,-1.0,-1.0,1.0,0.698,0.0,0.0,0.0,39572.0,30366.0,0.0,4.0,0.0,0.0,30284.0,3.0,931.0,0.48,0.27,0.0
0.35,0.0,0.3,0.0,3.73,0.15,0.0,0.0,4.53,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222891.74,1222891.74,42444.0,42444.0,0.0,0.0,0.0,31380324.0,23608180.0,27146420.0,16379900.0,64.0,0.141,0.798,4.227,1.738,-1.0,-1.0,1.0,0.798,0.0,0.0,0.0,37781.0,17251.0,0.0,4.0,1.0,22.0,17251.0,0.0,930.0,0.44,0.26,0.0
1.51,0.0,0.25,0.0,3.63,0.15,0.0,0.0,5.54,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222993.14,1222993.14,41855.0,41855.0,0.0,0.0,0.0,31380324.0,23608700.0,27146944.0,16379900.0,64.0,0.554,0.918,15.577,3.4,-1.0,-1.0,1.0,0.918,0.0,0.0,0.0,39709.0,18391.0,0.0,5.0,0.0,22.0,18370.0,0.0,928.0,0.44,0.26,0.0
0.25,0.0,0.15,0.0,3.64,0.15,0.0,0.0,4.19,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222887.78,1222887.78,42366.0,42366.0,0.0,0.0,0.0,31380324.0,23615200.0,27153464.0,16379900.0,64.0,0.119,0.782,2.553,1.066,-1.0,-1.0,1.0,0.782,0.0,0.0,0.0,39530.0,18463.0,0.0,4.0,2.0,2.0,18452.0,0.0,927.0,0.44,0.26,0.0
0.35,0.0,0.1,0.0,3.54,0.2,0.0,0.0,4.19,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222969.16,1222969.16,43919.0,43919.0,0.0,0.0,0.0,31380324.0,23617576.0,27155840.0,16379900.0,68.0,0.147,0.749,2.464,1.015,-1.0,-1.0,1.0,0.749,0.0,0.0,0.0,37608.0,27073.0,0.0,4.0,1.0,0.0,27086.0,2.0,931.0,0.44,0.26,0.0
0.2,0.0,0.25,0.0,3.49,0.15,0.0,0.0,4.09,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222754.64,1222754.64,42262.0,42262.0,0.0,0.0,0.0,31380324.0,23618644.0,27156916.0,16379900.0,68.0,0.231,0.842,5.778,2.475,-1.0,-1.0,1.0,0.842,0.0,0.0,0.0,37783.0,17013.0,0.0,4.0,0.0,28.0,16992.0,2.0,931.0,0.4,0.26,0.0
0.25,0.0,0.4,0.0,3.59,0.4,0.0,0.0,4.64,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222989.24,1222989.24,44355.0,44355.0,0.0,0.0,0.0,31380324.0,23616932.0,27155204.0,16379900.0,68.0,0.154,0.768,3.146,1.243,-1.0,-1.0,1.0,0.768,0.0,0.0,0.0,39203.0,26346.0,0.0,4.0,1.0,22.0,26358.0,1.0,927.0,0.4,0.26,0.0
0.35,0.0,0.15,0.0,3.73,0.15,0.0,0.0,4.38,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222803.25,1222803.25,40701.0,40701.0,0.0,0.0,0.0,31380324.0,23617172.0,27155444.0,16379900.0,80.0,0.123,0.754,2.977,1.333,-1.0,-1.0,1.0,0.754,0.0,0.0,0.0,37772.0,15891.0,0.0,4.0,3.0,1.0,15874.0,1.0,927.0,0.4,0.26,0.0
0.2,0.0,0.15,0.0,3.7,0.15,0.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222956.12,1222956.12,41190.0,41190.0,0.0,0.0,0.0,31380324.0,23617244.0,27155520.0,16379900.0,64.0,0.12,0.72,4.577,1.089,-1.0,-1.0,1.0,0.72,0.0,0.0,0.0,38060.0,19027.0,0.0,4.0,0.0,0.0,19002.0,1.0,931.0,0.4,0.26,0.0
0.3,0.0,0.2,0.0,3.83,0.2,0.0,0.0,4.53,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222597.21,1222597.21,36644.0,36644.0,0.0,0.0,0.0,31380324.0,23617744.0,27156020.0,16379900.0,68.0,0.219,0.769,5.185,1.905,-1.0,-1.0,1.0,0.769,0.0,0.0,0.0,38270.0,12147.0,0.0,4.0,1.0,28.0,12143.0,3.0,933.0,0.37,0.26,0.0
0.3,0.0,0.15,0.1,3.69,0.15,0.0,0.0,4.29,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222740.62,1222740.62,39468.0,39468.0,0.0,0.0,0.0,31380324.0,23614620.0,27152952.0,16379900.0,76.0,0.134,0.782,2.948,1.218,-1.0,-1.0,1.0,0.782,0.0,0.0,0.0,36938.0,14589.0,0.0,4.0,3.0,0.0,14563.0,2.0,930.0,0.37,0.26,0.0
0.3,0.0,0.2,0.0,3.49,0.2,0.0,0.0,4.19,4.2,0.0,5.0,0.0,0.02,0.0,0.0,0.0,4.8,0.0,4.0,2.0,0.02,1222724.14,1222724.14,36623.0,36623.0,0.0,0.0,0.0,31380324.0,23615480.0,27153812.0,16379900.0,76.0,0.148,0.685,3.96,1.336,-1.0,-1.0,1.0,0.685,0.0,0.0,24.0,37147.0,10707.0,0.0,4.0,0.0,1.0,10703.0,0.0,931.0,0.37,0.26,0.0
0.3,0.0,0.1,0.0,3.66,0.25,0.0,0.0,4.31,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222746.33,1222746.33,42101.0,42101.0,0.0,0.0,0.0,31380324.0,23615780.0,27154116.0,16379900.0,76.0,0.122,0.687,5.242,1.25,-1.0,-1.0,1.0,0.687,0.0,0.0,0.0,37161.0,22630.0,0.0,4.0,2.0,1.0,22603.0,2.0,928.0,0.37,0.26,0.0
0.45,0.0,0.25,0.0,3.64,0.25,0.0,0.0,4.59,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222590.1,1222590.1,36502.0,36502.0,0.0,0.0,0.0,31380324.0,23614204.0,27152540.0,16379900.0,56.0,0.227,0.808,5.858,2.046,-1.0,-1.0,1.0,0.808,0.0,0.0,0.0,37261.0,11452.0,0.0,4.0,0.0,28.0,11458.0,1.0,933.0,0.34,0.25,0.0
0.4,0.0,0.1,0.0,3.68,0.2,0.0,0.0,4.38,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222797.69,1222797.69,40588.0,40588.0,0.0,0.0,0.0,31380324.0,23614296.0,27152632.0,16379900.0,68.0,0.174,0.808,3.84,1.569,-1.0,-1.0,1.0,0.808,0.0,0.0,0.0,36915.0,15903.0,0.0,4.0,1.0,0.0,15910.0,4.0,933.0,0.34,0.25,0.0
0.25,0.0,0.25,0.0,3.7,0.2,0.0,0.0,4.4,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222987.19,1222987.19,41803.0,41803.0,0.0,0.0,0.0,31380324.0,23614952.0,27153288.0,16379900.0,68.0,0.125,0.72,2.705,1.115,-1.0,-1.0,1.0,0.72,0.0,0.0,0.0,37328.0,17268.0,0.0,4.0,1.0,0.0,17218.0,0.0,928.0,0.34,0.25,0.0
0.25,0.0,0.05,0.0,3.6,0.15,0.0,0.0,4.05,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222881.33,1222881.33,42238.0,42238.0,0.0,0.0,0.0,31380324.0,23616144.0,27154496.0,16379900.0,28.0,0.141,0.779,2.871,1.265,-1.0,-1.0,1.0,0.779,0.0,0.0,0.0,37622.0,16041.0,0.0,4.0,0.0,0.0,16016.0,3.0,929.0,0.34,0.25,0.0
0.45,0.0,0.35,0.0,3.69,0.2,0.0,0.0,4.69,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222682.12,1222682.12,38316.0,38316.0,0.0,0.0,0.0,31380324.0,23614056.0,27152408.0,16379900.0,28.0,0.244,0.777,6.129,2.171,-1.0,-1.0,1.0,0.777,0.0,0.0,0.0,37114.0,14138.0,0.0,4.0,1.0,28.0,14063.0,0.0,930.0,0.31,0.25,0.0
0.51,0.0,0.1,0.0,3.8,0.2,0.0,0.0,4.61,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223052.59,1223052.59,45287.0,45287.0,0.0,0.0,0.0,31380324.0,23613792.0,27152160.0,16379900.0,28.0,0.187,0.768,5.901,1.606,-1.0,-1.0,1.0,0.768,0.0,0.0,0.0,36798.0,32850.0,0.0,4.0,1.0,0.0,32841.0,1.0,928.0,0.31,0.25,0.0
0.25,0.0,0.15,0.0,3.87,0.2,0.0,0.0,4.47,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210991.3,1210991.3,46107.92,46107.92,0.0,0.0,0.0,31380324.0,23613768.0,27152136.0,16379900.0,32.0,0.087,0.695,3.03,0.755,-1.0,-1.0,1.0,0.695,0.0,0.0,0.0,37014.0,27110.0,0.0,4.0,2.0,0.0,27105.0,0.0,928.0,0.31,0.25,0.0
0.2,0.0,0.1,0.0,3.59,0.25,0.0,0.0,4.14,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222518.01,1222518.01,37605.0,37605.0,0.0,0.0,0.0,31380324.0,23614640.0,27153020.0,16379900.0,32.0,0.089,0.755,3.208,1.413,-1.0,-1.0,1.0,0.755,0.0,0.0,0.0,36770.0,12726.0,0.0,4.0,1.0,1.0,12749.0,1.0,928.0,0.31,0.25,0.0
0.91,0.0,0.25,0.0,3.79,0.3,0.0,0.0,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222897.23,1222897.23,42552.0,42552.0,0.0,0.0,0.0,31380324.0,23614008.0,27152392.0,16379900.0,40.0,0.335,0.838,17.131,2.921,-1.0,-1.0,1.0,0.838,0.0,0.0,0.0,37713.0,22925.0,0.0,5.0,2.0,29.0,22906.0,0.0,930.0,0.29,0.24,0.0
0.25,0.0,0.1,0.0,3.64,0.1,0.0,0.0,4.09,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222640.05,1222640.05,33707.0,33707.0,0.0,0.0,0.0,31380324.0,23591564.0,27129940.0,16379900.0,44.0,0.171,0.704,2.494,1.17,-1.0,-1.0,1.0,0.704,0.0,0.0,0.0,39122.0,6645.0,0.0,4.0,1.0,0.0,6603.0,2.0,931.0,0.29,0.24,0.0
0.36,0.0,0.15,0.0,3.66,0.2,0.0,0.0,4.37,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221929.16,1221929.16,46174.0,46174.0,0.0,0.0,0.0,31380324.0,23592408.0,27130784.0,16379900.0,44.0,0.112,0.735,3.326,0.759,-1.0,-1.0,1.0,0.735,0.0,0.0,0.0,36947.0,33930.0,0.0,4.0,0.0,0.0,33931.0,0.0,928.0,0.29,0.24,0.0
0.2,0.0,0.05,0.0,3.69,0.15,0.0,0.0,4.09,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223005.78,1223005.78,42169.0,42169.0,0.0,0.0,0.0,31380324.0,23591852.0,27130228.0,16379900.0,0.0,0.112,0.774,2.626,1.157,-1.0,-1.0,1.0,0.774,0.0,0.0,0.0,36590.0,16044.0,0.0,4.0,3.0,0.0,16035.0,1.0,927.0,0.29,0.24,0.0
0.35,0.0,0.3,0.0,3.69,0.2,0.0,0.0,4.54,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222698.01,1222698.01,38629.0,38629.0,0.0,0.0,0.0,31380324.0,23602276.0,27140656.0,16379900.0,4.0,0.25,0.81,5.433,2.048,-1.0,-1.0,1.0,0.81,0.0,0.0,0.0,38975.0,13754.0,0.0,4.0,2.0,15.0,13702.0,1.0,929.0,0.26,0.24,0.0
0.25,0.0,0.1,0.0,3.56,0.3,0.0,0.0,4.21,4.25,0.0,7.0,0.0,0.07,0.0,0.0,0.0,9.57,0.0,8.43,1.6,0.05,1223259.56,1223259.56,44646.0,44646.0,0.0,0.0,0.0,31380324.0,23602104.0,27140484.0,16379900.0,344.0,0.095,0.761,3.599,1.4,-1.0,-1.0,1.0,0.761,0.0,0.0,67.0,36650.0,32420.0,0.0,4.0,0.0,0.0,32430.0,1.0,931.0,0.26,0.24,0.0
0.35,0.0,0.1,0.0,3.59,0.15,0.0,0.0,4.19,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223147.18,1223147.18,42433.0,42433.0,0.0,0.0,0.0,31380324.0,23601580.0,27139960.0,16379900.0,356.0,0.129,0.789,1.95,0.815,-1.0,-1.0,1.0,0.789,0.0,0.0,0.0,37603.0,16880.0,0.0,4.0,0.0,3.0,16923.0,1.0,927.0,0.26,0.24,0.0
0.25,0.0,0.05,0.0,3.49,0.15,0.0,0.0,3.94,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222889.76,1222889.76,42405.0,42405.0,0.0,0.0,0.0,31380324.0,23605548.0,27143928.0,16379900.0,4.0,0.142,0.793,3.796,1.598,-1.0,-1.0,1.0,0.793,0.0,0.0,0.0,39129.0,17515.0,0.0,4.0,2.0,3.0,17504.0,2.0,931.0,0.26,0.24,0.0
1.27,0.0,0.1,0.0,3.59,0.15,0.0,0.0,5.11,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222657.43,1222657.43,37826.0,37826.0,0.0,0.0,0.0,31380324.0,23603932.0,27142312.0,16379900.0,8.0,0.602,0.97,11.99,3.736,-1.0,-1.0,1.0,0.97,0.0,0.0,0.0,38537.0,13767.0,0.0,5.0,3.0,24.0,13723.0,0.0,932.0,0.24,0.23,0.0
0.2,0.0,0.2,0.0,3.6,0.15,0.0,0.0,4.15,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222446.24,1222446.24,33669.0,33669.0,0.0,0.0,0.0,31380324.0,23610404.0,27148784.0,16379900.0,28.0,0.116,0.694,3.026,1.414,-1.0,-1.0,1.0,0.694,0.0,0.0,0.0,39097.0,6265.0,0.0,4.0,0.0,0.0,6231.0,1.0,932.0,0.24,0.23,0.0
0.3,0.0,0.1,0.0,3.68,0.15,0.0,0.0,4.23,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222889.86,1222889.86,42407.0,42407.0,0.0,0.0,0.0,31380324.0,23610028.0,27148408.0,16379900.0,32.0,0.119,0.758,2.552,1.136,-1.0,-1.0,1.0,0.758,0.0,0.0,0.0,38771.0,17918.0,0.0,4.0,3.0,1.0,17903.0,2.0,929.0,0.24,0.23,0.0
0.36,0.0,0.1,0.0,3.61,0.36,0.0,0.0,4.43,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222903.34,1222903.34,45193.0,45193.0,0.0,0.0,0.0,31380324.0,23612764.0,27151144.0,16379900.0,32.0,0.143,0.713,4.936,1.327,-1.0,-1.0,1.0,0.713,0.0,0.0,0.0,37188.0,25309.0,0.0,4.0,1.0,22.0,25273.0,2.0,933.0,0.24,0.23,0.0
0.35,0.0,0.3,0.0,3.79,0.2,0.0,0.0,4.64,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223157.05,1223157.05,41368.0,41368.0,0.0,0.0,0.0,31380324.0,23611600.0,27149980.0,16379900.0,32.0,0.259,0.745,7.387,1.801,-1.0,-1.0,1.0,0.745,0.0,0.0,0.0,38184.0,20864.0,0.0,4.0,0.0,28.0,20810.0,1.0,932.0,0.3,0.25,0.0
0.25,0.0,0.15,0.0,3.49,0.1,0.0,0.0,3.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222452.21,1222452.21,33788.0,33788.0,0.0,0.0,0.0,31380324.0,23610920.0,27149304.0,16379900.0,48.0,0.127,0.674,2.732,1.374,-1.0,-1.0,1.0,0.674,0.0,0.0,0.0,38202.0,6159.0,0.0,4.0,2.0,0.0,6154.0,0.0,929.0,0.3,0.25,0.0
0.35,0.0,0.25,0.0,3.69,0.3,0.0,0.0,4.59,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223237.09,1223237.09,46724.0,46724.0,0.0,0.0,0.0,31380324.0,23609564.0,27147948.0,16379900.0,52.0,0.127,0.709,17.388,0.775,-1.0,-1.0,1.0,0.709,0.0,0.0,0.0,37155.0,28654.0,0.0,4.0,3.0,0.0,28655.0,1.0,934.0,0.3,0.25,0.0
0.3,0.0,0.1,0.0,3.65,0.2,0.0,0.0,4.25,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222875.13,1222875.13,38337.0,38337.0,0.0,0.0,0.0,31380324.0,23610044.0,27148428.0,16379900.0,52.0,0.158,0.751,5.46,2.105,-1.0,-1.0,1.0,0.751,0.0,0.0,0.0,36395.0,14942.0,0.0,4.0,1.0,22.0,14812.0,2.0,934.0,0.3,0.25,0.0
0.3,0.0,0.15,0.0,3.7,0.15,0.0,0.0,4.3,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222890.52,1222890.52,42416.0,42416.0,0.0,0.0,0.0,31380324.0,23608748.0,27147132.0,16379900.0,52.0,0.215,0.811,3.563,1.453,-1.0,-1.0,1.0,0.811,0.0,0.0,0.0,38240.0,21174.0,0.0,4.0,1.0,28.0,21170.0,1.0,930.0,0.36,0.26,0.0
0.3,0.0,0.1,0.0,3.5,0.25,0.0,0.0,4.15,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223257.85,1223257.85,47131.0,47131.0,0.0,0.0,0.0,31380324.0,23608556.0,27146940.0,16379900.0,56.0,0.11,0.757,2.819,0.808,-1.0,-1.0,1.0,0.757,0.0,0.0,0.0,36521.0,38048.0,0.0,4.0,0.0,0.0,37667.33,3.0,934.0,0.36,0.26,0.0
0.15,0.0,0.3,0.0,3.49,0.15,0.0,0.0,4.09,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222880.88,1222880.88,42230.0,42230.0,0.0,0.0,0.0,31380324.0,23608076.0,27146460.0,16379900.0,56.0,0.107,0.772,3.07,1.369,-1.0,-1.0,1.0,0.772,0.0,0.0,0.0,36239.0,19523.0,0.0,4.0,2.0,0.0,19537.0,0.0,932.0,0.36,0.26,0.0
0.25,0.0,0.3,0.0,3.5,0.2,0.0,0.0,4.25,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223044.02,1223044.02,45292.0,45292.0,0.0,0.0,0.0,31380324.0,23612028.0,27150412.0,16379900.0,56.0,0.138,0.786,4.909,1.923,-1.0,-1.0,1.0,0.786,0.0,0.0,0.0,37262.0,32292.0,0.0,4.0,0.0,23.0,32190.0,0.0,931.0,0.33,0.25,0.0
0.2,0.0,0.15,0.0,3.64,0.25,0.0,0.0,4.24,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222604.49,1222604.49,36783.0,36783.0,0.0,0.0,0.0,31380324.0,23609220.0,27147608.0,16379900.0,60.0,0.195,0.776,4.354,1.998,-1.0,-1.0,1.0,0.776,0.0,0.0,0.0,36785.0,10585.0,0.0,4.0,0.0,22.0,10574.0,0.0,929.0,0.33,0.25,0.0
0.3,0.0,0.15,0.0,3.76,0.25,0.0,0.0,4.46,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223079.61,1223079.61,46143.0,46143.0,0.0,0.0,0.0,31380324.0,23606264.0,27144652.0,16379900.0,64.0,0.087,0.7,5.999,1.094,-1.0,-1.0,1.0,0.7,0.0,0.0,0.0,36098.0,29080.0,0.0,4.0,4.0,0.0,29056.0,3.0,929.0,0.33,0.25,0.0
0.3,0.0,0.05,0.0,3.54,0.15,0.0,0.0,4.04,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222700.15,1222700.15,33632.0,33632.0,0.0,0.0,0.0,31380324.0,23606240.0,27144628.0,16379900.0,64.0,0.087,0.71,3.195,1.566,-1.0,-1.0,1.0,0.71,0.0,0.0,0.0,36775.0,5833.0,0.0,4.0,0.0,3.0,5830.0,0.0,929.0,0.33,0.25,0.0
0.25,0.0,0.3,0.0,3.7,0.15,0.0,0.0,4.4,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223131.36,1223131.36,44642.0,44642.0,0.0,0.0,0.0,31380324.0,23608848.0,27147236.0,16379900.0,64.0,0.148,0.784,6.979,2.081,-1.0,-1.0,1.0,0.784,0.0,0.0,0.0,37306.0,30615.0,0.0,4.0,1.0,22.0,30587.0,0.0,931.0,0.3,0.25,0.0
0.35,0.0,0.15,0.0,3.73,0.3,0.0,0.0,4.53,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210437.48,1210437.48,35201.98,35201.98,0.0,0.0,0.0,31380324.0,23606652.0,27145040.0,16379900.0,64.0,0.169,0.739,4.235,1.74,-1.0,-1.0,1.0,0.739,0.0,0.0,0.0,37262.0,9490.0,0.0,4.0,0.0,22.0,9477.0,2.0,932.0,0.3,0.25,0.0
