CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
78.58,0,2.3,0.05,2.15,0.15,0,0,83.18,83.17,0,244,0,45.28,0,0,0,190.03,0,1.25,35.3,0.23,59505.81,59505.81,3149,3149,0,0,0,31380316,19928632,23242712,16379900,612,0,1.06,32.084,4.093,-1,-1,1,1.06,0,0,47312,79179,24520,0,82,19,28,24361,21,1507,10.76,5.58,0,throughput_performance,distributed databases
81.74,0,1.7,0.05,1.9,0.4,0,0,85.74,85.76,0,214,0,41.14,0,0,0,196.88,0,1.29,32.3,0.21,54372.64,54372.64,2869,2869,0,0,0,31380316,19866960,23198252,16379900,316,0,1.065,31.515,3.803,-1,-1,1,1.065,0,0,41656,66498,32708,0,86,22,0,32501,13,1503,10.76,5.58,0,throughput_performance,distributed databases
80.16,0,2.15,0.05,2.2,0.05,0,0,84.56,84.55,0,250.5,0,45.66,0,0,0,186.64,0,1.32,38.02,0.25,58732.79,58732.79,3060,3060,0,0,0,31380316,19775892,23084048,16379900,1640,0,1.038,32.505,3.928,-1,-1,1,1.038,0,0,46748,88869,46500,0,85,31,0,46418,31,1515,10.76,5.58,0,throughput_performance,distributed databases
79.67,0,1.91,0.05,2.06,0.1,0,0,83.74,83.76,1,254,0.12,51.27,0,0,120,206.69,0,1.26,38.3,0.24,56867.21,56867.21,2874.26,2874.26,0,0,0,31380316,19770388,23105264,16379900,2668,0,1.076,32.452,3.949,-1,-1,1,1.076,0,0,52497,91117,26889,0,83,28,22,26667,22,1506,10.76,5.58,0,throughput_performance,distributed databases
75.48,0,1.76,0,2.26,0.2,0,0,79.7,79.68,0,318,0,50.14,0,1.85,0,161.46,0,0.97,35.7,0.23,60678.22,60678.22,3292,3292,0,0,0,31380316,19843884,23137604,16379900,624,0,1.091,31.287,3.996,-1,-1,1,1.091,1,0,51865,98494,23205,0,79,13,21,23365,11,1506,11.9,5.9,0,throughput_performance,distributed databases
79.61,0,1.5,0.05,2,0.25,0,0,83.36,83.37,0,219,0,46.26,0,0,0,216.29,0,1.35,30.2,0.22,58754.48,58754.48,3365,3365,0,0,0,31380316,19941632,23261456,16379900,532,0,1.08,31.13,3.897,-1,-1,1,1.08,0,0,47359,67044,18110,0,84,14,0,18119,16,1502,11.9,5.9,0,throughput_performance,distributed databases
79.12,0,1.7,0.05,2.3,0.25,0,0,83.37,83.37,0,228,0,39.38,0,0,0,176.88,0,1.32,35.3,0.23,58798.38,58798.38,3113,3113,0,0,0,31380316,19806496,23155376,16379900,896,0,1.036,31.815,4.121,-1,-1,1,1.036,0,0,40786,80321,25496,0,84,19,0,25474,22,1506,11.9,5.9,0,throughput_performance,distributed databases
80.8,0,2.11,0.05,2.21,0.15,0,0,85.27,85.24,0,192,0,39.2,0,0,0,209.05,0,1.31,28,0.19,54114.56,54114.56,3061,3061,0,0,0,31380316,19861804,23184904,16379900,1248,0,1.043,31.494,3.96,-1,-1,1,1.043,0,0,39681,77567,31134,0,85,25,27,30936,28,1507,11.91,6,0,throughput_performance,distributed databases
82.31,0,1.86,0.05,2.07,0.05,0,0,86.29,86.3,0,217,0,42.87,0,0,0,202.3,0,1.41,35.4,0.24,53634.07,53634.07,2831,2831,0,0,0,31380316,19771244,23116812,16379900,1944,0,1.037,30.206,3.766,-1,-1,1,1.037,0,0,43896,97733,29626,0,85,23,3,29408,23,1504,11.91,6,0,throughput_performance,distributed databases
81.04,0,2.08,0.1,2.43,0.25,0,0,85.8,85.79,0,249,0,45.77,0,0,0,188.21,0,1.26,36.2,0.23,51794.68,51794.68,2739.6,2739.6,0,0,0,31380316,19789148,23120640,16379900,4004,0,1.06,31.473,3.84,-1,-1,1,1.06,0,0,46403,99347,32263,0,86,16,0,32490,20,1507,11.91,6,0,throughput_performance,distributed databases
