CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.6,0,0.4,4.36,3.91,0.05,0,0,4.96,4.96,0,1708,0,6.46,0,0,0,3.87,0,0.57,100,0.39,0,0,0,0,0,0,0,31380316,7938356,22079424,16379900,1096,0,1.38,24.685,2.107,-1,-1,1,1.38,0,0,6596,39880,24465,0,5,1,0,24469,3,1645,1.12,0.58,0,throughput_performance,fileio stress
0.5,0,0.3,4.37,3.92,0.2,0,0,4.92,4.92,0,1679,0,6.45,0,0.12,0,3.94,0,0.58,99.8,0.4,0.1,0.06,2,1,0,0,0,31380316,7935292,22076360,16379900,1256,0,1.409,31.281,2.687,-1,-1,1,1.409,1,0,6594,39519,22839,0,5,0,1,22798,0,1638,1.12,0.58,0,throughput_performance,fileio stress
0.6,0,0.55,4.44,3.89,0.15,0,0,5.19,5.18,0,1696,0,6.58,0,0,0,3.97,0,0.58,99.9,0.41,0.25,0.32,5,5,0,0,0,31380316,7937624,22078668,16379900,1284,0,1.392,30.6,2.458,-1,-1,1,1.392,1,0,6756,39897,22649,0,5,3,0,22643,3,1641,1.12,0.58,0,throughput_performance,fileio stress
0.65,0,0.35,4.36,3.81,0.1,0,0,4.91,4.9,0,1721,0,6.51,0,0,0,3.88,0,0.57,100.1,0.39,0.1,0,2,0,0,0,0,31380316,7930588,22071632,16379900,916,0,1.317,27.253,2.489,-1,-1,1,1.317,1,0,6654,38639,22848,0,5,2,0,22865,2,1641,1.11,0.58,0,throughput_performance,fileio stress
0.5,0,0.5,4.26,3.76,0.2,0,0,4.96,4.95,0,1717,0,6.48,0,0,0,3.86,0,0.57,99.9,0.39,5.3,1.24,16,9,0.04,0,0,31380316,7932316,22073360,16379900,856,0,1.465,27.565,2.372,-1,-1,1,1.465,0,0,6646,39771,23015,0,5,1,0,23529,2,1641,1.11,0.58,0,throughput_performance,fileio stress
0.7,0,0.4,4.45,3.8,0.15,0,0,5.05,5.04,0,1689,0,6.44,0,0,0,3.9,0,0.58,99.9,0.39,0,0.11,0,1,0,0,0,31380316,7929732,22070776,16379900,924,0,1.421,27.917,2.271,-1,-1,1,1.421,1,0,6573,39053,23501,0,5,1,1,23468,1,1638,1.11,0.58,0,throughput_performance,fileio stress
0.75,0,0.55,4.35,3.8,0.15,0,0,5.25,5.24,0,1702,0,6.44,0,0,0,3.87,0,0.58,100.2,0.4,0.2,0.26,4,4,0,0,0,31380316,7929024,22070044,16379900,1348,0,1.394,31.056,2.822,-1,-1,1,1.394,1,0,6592,39647,23828,0,5,1,0,23834,0,1641,1.11,0.58,0,throughput_performance,fileio stress
0.65,0,0.4,4.35,3.9,0.15,0,0,5.1,5.09,0,1684.16,0,6.35,0,0,0,3.86,0,0.58,99.01,0.39,0.36,0.26,7,4,0,0,0,31380316,7914816,22055836,16379900,1052,0,1.341,29.112,2.446,-1,-1,1,1.341,1,0,6555,39672,22833,0,5,0,3,22784,0,1638,1.18,0.61,0,throughput_performance,fileio stress
0.7,0,0.45,4.3,3.85,0.1,0,0,5.1,5.1,0,1713,0,6.52,0,0,0,3.9,0,0.57,100,0.4,0.1,0.12,2,2,0,0,0,31380316,7911784,22052804,16379900,1340,0,1.217,39.076,5.685,-1,-1,1,1.217,1,0,6678,38846,22742,0,5,1,0,22723,1,1638,1.18,0.61,0,throughput_performance,fileio stress
0.7,0,0.45,4.34,3.89,0.3,0,0,5.34,5.33,0,1712,0,6.45,0,0,0,3.86,0,0.57,99.8,0.39,0,0,0,0,0,0,0,31380316,7916596,22057616,16379900,1088,0,1.353,30.04,2.673,-1,-1,1,1.353,1,0,6630,40152,25200,0,6,0,2,25220,1,1640,1.18,0.61,0,throughput_performance,fileio stress
0.6,0,0.4,4.26,3.91,0.1,0,0,5.01,5,0,1736,0,6.63,0,0,0,3.91,0,0.56,100,0.39,0.42,0.67,7,9,0.01,0,0,31380316,7926552,22067576,16379900,820,0,1.357,27.141,2.354,-1,-1,1,1.357,1,0,6804,40177,24392,0,5,3,0,24384,0,1641,1.18,0.61,0,throughput_performance,fileio stress
0.65,0,0.5,4.35,3.8,0.15,0,0,5.1,5.1,0,1706,0,6.48,0,0,0,3.89,0,0.57,100,0.39,0.2,0.19,4,3,0,0,0,31380316,7927584,22068608,16379900,852,0,1.358,27.11,2.365,-1,-1,1,1.358,1,0,6619,40194,22036,0,6,3,0,22102,2,1641,1.25,0.63,0,throughput_performance,fileio stress
0.55,0,0.3,4.4,4,0.15,0,0,5,5,0,1666,0,6.37,0,0,0,3.91,0,0.59,99.9,0.4,12.29,3.17,22,17,0.1,0,0,31380316,7924820,22065844,16379900,1068,0,1.428,31.689,2.547,-1,-1,1,1.428,1,0,6520,40222,23732,0,5,0,0,23719,0,1641,1.25,0.63,0,throughput_performance,fileio stress
0.9,0,0.35,4.4,3.8,0.1,0,0,5.15,5.14,0,1734,0,6.52,0,0,0,3.85,0,0.56,99.9,0.39,0.05,0.06,1,1,0,0,0,31380316,7922992,22064020,16379900,1368,0,1.35,27.378,2.212,-1,-1,1,1.35,1,0,6681,40243,23848,0,6,2,1,23783,3,1640,1.25,0.63,0,throughput_performance,fileio stress
0.45,0,0.45,4.4,3.9,0.3,0,0,5.1,5.09,0,1685,0,6.38,0,0,0,3.88,0,0.58,100,0.4,0.47,0.25,4,4,0,0,0,31380316,7922456,22063484,16379900,180,0,1.428,25.497,2.112,-1,-1,1,1.428,1,0,6553,39985,22951,0,5,0,1,22950,0,1640,1.25,0.63,0,throughput_performance,fileio stress
0.5,0,0.25,4.36,3.86,0.15,0,0,4.76,4.76,0,1732,0,6.6,0,0,0,3.9,0,0.57,100,0.4,0.1,0.13,2,2,0,0,0,31380316,7919924,22060936,16379900,432,0,1.502,25.296,2.076,-1,-1,1,1.502,1,0,6745,38909,22014,0,5,1,0,21952,3,1644,1.31,0.65,0,throughput_performance,fileio stress
0.6,0,0.35,4.3,3.9,0.2,0,0,5.05,5.05,0,1696,0,6.34,0,0,0,3.83,0,0.58,100,0.39,0.1,0.13,2,2,0,0,0,31380316,7916112,22057108,16379900,448,0,1.366,26.902,2.295,-1,-1,1,1.366,1,0,6493,39313,22009,0,5,0,0,21971,0,1638,1.31,0.65,0,throughput_performance,fileio stress
0.9,0,0.5,4.35,3.85,0,0,0,5.25,5.24,0,1705,0,6.46,0,0,0,3.88,0,0.57,100,0.4,0,0,0,0,0,0,0,31380316,7918396,22059392,16379900,448,0,1.263,27.661,2.665,-1,-1,1,1.263,1,0,6618,39783,23367,0,5,0,0,23106,0,1643,1.31,0.65,0,throughput_performance,fileio stress
0.7,0,0.3,4.41,3.71,0.1,0,0,4.81,4.8,0,1719,0,6.49,0,0,0,3.87,0,0.57,100,0.39,0.3,0.32,6,5,0,0,0,31380316,7913184,22054176,16379900,640,0,1.415,24.252,2.051,-1,-1,1,1.415,1,0,6666,38791,22038,0,5,0,0,21988,1,1641,1.31,0.65,0,throughput_performance,fileio stress
0.45,0,0.4,4.42,3.81,0.25,0,0,4.91,4.91,0,1624,0,6.2,0,0,0,3.91,0,0.62,100,0.45,2.85,6.17,18,24,0.05,0,0,31380316,7913192,22054176,16379900,544,0,1.34,31.752,3.178,-1,-1,1,1.34,1,0,6346,38895,21686,0,5,1,0,21616,0,1638,1.36,0.68,0,throughput_performance,fileio stress
0.55,0,0.4,4.35,3.85,0.2,0,0,5,4.99,0,1699,0,6.39,0,0,0,3.85,0,0.57,100,0.4,4.69,1.21,7,9,0.04,0,0,31380316,7908252,22049236,16379900,568,0,1.372,28.798,2.361,-1,-1,1,1.372,1,0,6556,39868,23164,0,5,0,1,23162,1,1639,1.36,0.68,0,throughput_performance,fileio stress
0.6,0,0.4,4.31,3.76,0.1,0,0,4.86,4.86,0,1744.55,0,6.92,0,0.45,0,4.06,0,0.56,98.81,0.39,0.62,0.05,1,1,0.01,0,0,31380316,7908960,22049944,16379900,176,0,1.419,26.372,2.224,-1,-1,1,1.419,1,0,7194,39111,21869,0,5,1,1,21865,0,1638,1.36,0.68,0,throughput_performance,fileio stress
2.95,0,0.35,4.35,3.85,0.05,0,0,7.2,7.2,0,1729,0,6.51,0,0,0,3.85,0,0.56,99.5,0.39,0.1,0.19,2,3,0,0,0,31380316,7908632,22049604,16379900,872,0,1.265,39.128,5.641,-1,-1,1,1.265,1,0,6663,41527,24136,0,8,0,0,24120,1,1639,1.36,0.68,0,throughput_performance,fileio stress
0.55,0,0.35,4.35,4,0.2,0,0,5.1,5.09,0,1739,0,6.54,0,0,0,3.85,0,0.56,100,0.38,0.11,0.15,2,2,0,0,0,31380316,7914324,22055300,16379900,740,0,1.381,29.201,2.35,-1,-1,1,1.381,1,0,6699,39610,22865,0,6,1,0,22843,3,1641,1.42,0.7,0,throughput_performance,fileio stress
1.59,0,0.4,4.33,3.69,0.25,0,0,5.93,5.92,0,1707,0,6.43,0,0,0,3.86,0,0.57,100,0.4,0.2,0.13,4,2,0,0,0,31380316,7899336,22040312,16379900,920,0,1.378,27.055,2.422,-1,-1,1,1.378,1,0,6603,39398,29222,0,6,1,0,29268,0,1638,1.42,0.7,0,throughput_performance,fileio stress
0.65,0,0.4,4.3,3.9,0.05,0,0,5,5,0,1710,0,6.51,0,0,0,3.9,0,0.57,100.3,0.39,0.05,0.06,1,1,0,0,0,31380316,7900896,22041872,16379900,1032,0,1.375,28.063,2.46,-1,-1,1,1.375,1,0,6640,39388,22608,0,5,0,2,22596,0,1645,1.42,0.7,0,throughput_performance,fileio stress
0.7,0,0.4,4.24,3.99,0.25,0,0,5.34,5.33,0,1710,0,6.48,0,0,0,3.88,0,0.57,99.6,0.4,0.25,0.26,5,4,0,0,0,31380316,7899644,22040620,16379900,584,0,1.353,28.934,2.578,-1,-1,1,1.353,1,0,6634,39059,23665,0,5,3,0,23599,1,1642,1.42,0.7,0,throughput_performance,fileio stress
0.55,0,0.4,4.36,3.71,0.2,0,0,4.86,4.86,0,1727,0,6.54,0,0,0,3.88,0,0.57,100.1,0.4,0.17,0.21,3,3,0,0,0,31380316,7897792,22038760,16379900,564,0,1.417,27.027,2.446,-1,-1,1,1.417,0,0,6699,38646,23674,0,5,2,0,23638,0,1639,1.38,0.7,0,throughput_performance,fileio stress
0.6,0,0.4,4.37,3.66,0.1,0,0,4.76,4.76,0,1725,0,6.43,0,0,0,3.82,0,0.57,99.9,0.39,4.4,1.29,6,10,0.04,0,0,31380316,7908064,22049032,16379900,500,0,1.421,26.049,2.142,-1,-1,1,1.421,1,0,6587,39418,23433,0,5,0,0,23432,0,1639,1.38,0.7,0,throughput_performance,fileio stress
0.55,0,0.35,4.31,3.86,0.1,0,0,4.86,4.84,0,1742,0,6.57,0,0,0,3.86,0,0.56,100,0.39,0.17,0.29,2,3,0,0,0,31380316,7903936,22044904,16379900,644,0,1.45,29.152,2.512,-1,-1,1,1.45,1,0,6712,38803,22030,0,5,0,0,22005,0,1642,1.38,0.7,0,throughput_performance,fileio stress
0.55,0,0.3,4.3,3.85,0.15,0,0,4.85,4.85,0,1713,0,6.7,0,0,0,4,0,0.57,99.9,0.39,0.1,0.19,2,3,0,0,0,31380316,7906480,22047448,16379900,672,0,1.49,25.795,2.138,-1,-1,1,1.49,1,0,6857,39319,22004,0,4,1,0,22004,0,1639,1.35,0.71,0,throughput_performance,fileio stress
0.55,0,0.5,4.45,3.75,0.05,0,0,4.85,4.85,0,1773,0,6.26,0,0,0,3.61,0,0.55,99.9,0.37,0.26,0.32,5,5,0,0,0,31380316,7906984,22047952,16379900,728,0,1.803,29.689,2.216,-1,-1,1,1.803,0,0,6360,39293,22135,0,5,3,1,22178,2,1638,1.35,0.71,0,throughput_performance,fileio stress
