CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.91,0,0.4,0.05,3.23,0.4,0,0,4.94,4.94,0,63,0,0.67,0,4.55,0,10.94,0,0.71,2.3,0.03,1222646.9,1222646.9,37618,37618,0,0,0,31380316,18464852,22100232,16379900,44,0,0.879,12.94,4.835,-1,-1,1,0.879,0,0,689,39936,17739,0,5,3,27,17873,2,1693,0.52,0.57,0,throughput_performance,net stress
1.22,0,0.41,0,3.2,0.31,0,0,5.14,5.15,0,0,0,0,0,0,0,0,0,0,0,0,1222934.21,1222934.21,45799,45799,0,0,0,31380316,18460208,22095636,16379900,180,0,0.8,13.415,4.903,-1,-1,1,0.8,0,0,0,40437,31264,0,5,3,21,31251,0,1688,0.52,0.57,0,throughput_performance,net stress
1.47,0,0.25,0.05,3.35,0.46,0,0,5.53,5.53,0,30,0,0.19,0,0,0,6.45,0,2.03,6.6,0.05,1222984.01,1222984.01,44261,44261,0,0,0,31380316,18459540,22095028,16379900,188,0,0.896,17.245,5.275,-1,-1,1,0.896,0,0,208,39948,31701,0,6,2,2,31676,0,1688,0.64,0.6,0,throughput_performance,net stress
1.17,0,0.51,0.1,3.35,0.41,0,0,5.44,5.42,0,21,0,0.08,0,0,0,3.9,0,2.38,4,0.04,1222957.5,1222957.5,43739,43739,0,0,0,31380316,18452948,22088440,16379900,200,0,0.892,14.597,5.049,-1,-1,1,0.892,0,0,82,40027,36028,0,5,4,4,36018,1,1688,0.64,0.6,0,throughput_performance,net stress
1.84,0,0.36,0,3.47,0.36,0,0,6.03,6.01,0,0,0,0,0,0,0,0,0,0,0,0,1222761.7,1222761.7,39751,39751,0,0,0,31380316,18452404,22087896,16379900,200,0,0.911,20.813,5.49,-1,-1,1,0.911,0,0,0,42764,30674,0,6,3,27,30602,0,1690,0.64,0.6,0,throughput_performance,net stress
0.81,0,0.25,0.05,3.29,0.41,0,0,4.76,4.75,0,8,0,0.05,0,0,0,6.12,0,1.88,1.7,0.01,1222979.4,1222979.4,41367,41367,0,0,0,31380316,18456916,22092408,16379900,204,0,0.835,9.14,3.574,-1,-1,1,0.835,0,0,49,40175,29159,0,5,2,22,29141,0,1688,0.64,0.6,0,throughput_performance,net stress
1.73,0,0.51,0,3.05,0.36,0,0,5.65,5.62,0,21,0,0.09,0,0,0,4.45,0,1.62,3.3,0.03,1222566.91,1222566.91,36045,36045,0,0,0,31380316,18456592,22092084,16379900,212,0,0.853,17.17,6.519,-1,-1,1,0.853,0,0,94,41009,22227,0,6,1,4,22198,0,1688,0.83,0.64,0,throughput_performance,net stress
0.91,0,0.2,0,3.23,0.45,0,0,4.79,4.79,0,0,0,0,0,0,0,0,0,0,0,0,1223125.43,1223125.43,44464,44464,0,0,0,31380316,18453288,22088780,16379900,260,0,0.912,8.713,3.406,-1,-1,1,0.912,0,0,0,39668,24825,0,5,0,0,24784,2,1691,0.83,0.64,0,throughput_performance,net stress
1.87,0,0.46,0,3.24,0.4,0,0,5.97,5.97,0,0,0,0,0,0,0,0,0,0,0,0,1223045.23,1223045.23,45264,45264,0,0,0,31380316,18457428,22092920,16379900,260,0,0.954,17.408,5.393,-1,-1,1,0.954,0,0,0,39457,35666,0,6,1,27,35591,3,1690,0.83,0.64,0,throughput_performance,net stress
0.65,0,0.25,0.05,3.32,0.45,0,0,4.67,4.69,0,11,0,0.05,0,0,0,4.45,0,2.45,2.8,0.02,1222670.07,1222670.07,43120,43120,0,0,0,31380316,18474216,22109708,16379900,264,0,0.841,6.787,2.741,-1,-1,1,0.841,0,0,49,40122,24569,0,5,2,22,24541,1,1688,0.83,0.64,0,throughput_performance,net stress
